年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,投票日,告知日,定数,候補者数,有権者数,投票率%,投票者数,得票率%
2019,中央,当,1454.000 ,竹内　幸美,,47,女,自民,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.489 
2019,中央,当,1444.000 ,佐藤　敦子,,46,女,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.472 
2019,中央,当,1390.000 ,堀田　弥生,,52,女,公明,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.379 
2019,中央,当,1390.000 ,中島　賢治,,62,男,公明,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.379 
2019,中央,当,1387.000 ,高橋　真規子,,41,女,立憲,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.374 
2019,中央,当,1372.000 ,木村　克一,,61,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.349 
2019,中央,当,1309.000 ,海老原　祟智,,41,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.241 
2019,中央,当,1248.000 ,墨谷　浩一,,56,男,公明,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.136 
2019,中央,当,1228.000 ,小栗　智恵子,,63,女,共産,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.102 
2019,中央,当,1205.030 ,渡部　恵子,,54,女,立憲,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.063 
2019,中央,当,1180.969 ,渡部　博年,,57,男,無所属,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.022 
2019,中央,当,1176.000 ,富永　一,,51,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",2.013 
2019,中央,当,1168.000 ,奥村　暁子,,46,女,共産,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.999 
2019,中央,当,1160.000 ,中嶋　寛明,,71,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.986 
2019,中央,当,1140.000 ,原田　賢一,,71,男,無所属,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.951 
2019,中央,当,1108.000 ,白須　夏,,52,女,維新,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.897 
2019,中央,当,1100.000 ,二瓶　文徳,,25,男,NHKから国民を守る党,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.883 
2019,中央,当,1074.000 ,高橋　元気,,36,男,あたらしい党,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.838 
2019,中央,当,1062.000 ,塚田　秀伸,,53,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.818 
2019,中央,落,1035.680 ,石田　英朗,,72,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.773 
2019,中央,落,1033.000 ,志村　孝美,,65,男,共産,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.768 
2019,中央,落,985.000 ,穂積　勇起,,37,男,無所属,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.686 
2019,中央,落,876.000 ,染谷　真人,,58,男,自民,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.500 
2019,中央,落,865.000 ,宇佐美　圭吾,,30,男,無所属,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.481 
2019,中央,落,762.000 ,河島　美里,,39,女,無所属,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.304 
2019,中央,落,699.000 ,加藤　博司,,68,男,共産,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.197 
2019,中央,落,658.000 ,松川　剛之,,43,男,無所属,現,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",1.126 
2019,中央,落,485.319 ,石田　太朗,,31,男,国民,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.831 
2019,中央,落,458.000 ,林　敦,,52,男,あたらしい党,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.784 
2019,中央,落,273.000 ,高木　亮,,43,男,無所属,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.467 
2019,中央,落,270.000 ,前田　利行,,46,男,みんな,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.462 
2019,中央,落,207.000 ,古田　弘樹,,26,男,幸福実現党,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.354 
2019,中央,落,64.000 ,菅原　優,,68,男,無所属,新,,2019/4/21,2019/4/14,30,44,"128,000 ",45.640 ,"58,419.200 ",0.110 
2019,台東,当,4157.021 ,本目　さよ,ほんめ　さよ,37,女,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",6.092 
2019,台東,当,2564.000 ,中村　謙治郎,なかむら　けんじろう,41,男,都ファ,新,会社役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.757 
2019,台東,当,2496.594 ,伊藤　延子,いとう　のぶこ,66,女,共産,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.659 
2019,台東,当,2312.000 ,望月　元美,もちづき　もとみ,51,女,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.388 
2019,台東,当,2240.000 ,青鹿　公男,あおしか　くにお,50,男,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.283 
2019,台東,当,2142.000 ,寺田　晃,てらだ　あきら,55,男,公明,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.139 
2019,台東,当,2134.667 ,鈴木　純,すずき　じゅん,36,男,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.128 
2019,台東,当,2133.000 ,小菅　千保子,こすげ　ちほこ,64,女,公明,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.126 
2019,台東,当,2097.000 ,堀越　秀生,ほりこし　ひでお,53,男,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",3.073 
2019,台東,当,2014.000 ,河野　純之佐,こうの　じゅんのすけ,63,男,国民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.951 
2019,台東,当,1960.000 ,秋間　洋,あきま　ひろし,60,男,共産,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.872 
2019,台東,当,1873.000 ,中嶋　恵,なかじま　めぐみ,41,女,立憲,新,会社員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.745 
2019,台東,当,1867.000 ,小坂　義久,こさか　よしひさ,56,男,公明,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.736 
2019,台東,当,1855.000 ,太田　雅久,おおた　まさひさ,62,男,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.718 
2019,台東,当,1806.000 ,河井　一晃,かわい　かずあき,50,男,立憲,新,会社役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.647 
2019,台東,当,1738.000 ,中沢　史夫,なかざわ　ふみお,52,男,公明,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.547 
2019,台東,当,1700.405 ,松尾　伸子,まつお　のぶこ,54,女,公明,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.492 
2019,台東,当,1656.000 ,掛川　暁生,かけがわ　あきなり,38,男,NHKから国民を守る党,新,会社員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.427 
2019,台東,当,1587.000 ,和泉　浩司,いずみ　ひろし,62,男,自民,元,自営業,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.326 
2019,台東,当,1583.000 ,山口　銀次郎,やまぐち　ぎんじろう,31,男,共産,新,政党役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.320 
2019,台東,当,1526.000 ,村上　浩一郎,むらかみ　こういちろう,61,男,都ファ,新,会社役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.236 
2019,台東,当,1524.332 ,鈴木　昇,すずき　のぼる,46,男,共産,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.234 
2019,台東,当,1519.000 ,拝野　健,はいの　けん,33,男,自民,新,政党役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.226 
2019,台東,当,1515.000 ,石塚　猛,いしづか　たけし,72,男,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.220 
2019,台東,当,1433.000 ,田中　宏篤,たなか　ひろあつ,43,男,無所属,新,会社員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.100 
2019,台東,当,1421.000 ,石川　義弘,いしかわ　よしひろ,65,男,自民,現,歯科医師,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.082 
2019,台東,当,1415.000 ,青柳　雅之,あおやぎ　まさゆき,50,男,国民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.074 
2019,台東,当,1390.000 ,高森　喜美子,たかもり　きみこ,69,女,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.037 
2019,台東,当,1365.978 ,早川　太郎,はやかわ　たろう,52,男,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",2.002 
2019,台東,当,1292.000 ,松村　智成,まつむら　ともなり,45,男,無所属,新,自営業,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.893 
2019,台東,当,1234.000 ,水島　道徳,みずしま　みちのり,54,男,国民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.808 
2019,台東,当,1161.000 ,岡田　勇一郎,おかだ　ゆういちろう,40,男,自民,新,会社役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.701 
2019,台東,落,1157.000 ,小島　智史,こじま　さとし,35,男,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.696 
2019,台東,落,1116.000 ,阿部　光利,あべ　みつとし,62,男,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.635 
2019,台東,落,1093.000 ,冨永　龍司,とみなが　りゅうじ,54,男,無所属,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.602 
2019,台東,落,1086.000 ,君塚　裕史,きみづか　ひろふみ,67,男,自民,現,区議会議員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.591 
2019,台東,落,1084.000 ,大浦　美鈴,おおうら　みすず,58,女,自民,新,協会理事,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.589 
2019,台東,落,1021.000 ,高山　就造,たかやま　しゅうぞう,30,男,自民,新,無職,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.496 
2019,台東,落,937.000 ,対馬　充彦,つしま　みつひこ,39,男,自民,新,無職,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",1.373 
2019,台東,落,270.000 ,本城　淳,ほんじょう　あつし,48,男,無所属,新,会社員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",0.396 
2019,台東,落,129.000 ,[本人希望で削除],,47,男,無所属,新,団体役員,2019/3/17,2015/3/10,32,41,"160,295 ",42.570 ,"68,237.582 ",0.189 
2019,目黒,当,5202.000 ,山本　紘子,,42,女,立憲,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",5.655 
2019,目黒,当,3015.000 ,須藤　甚一郎,,80,男,無所属,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",3.277 
2019,目黒,当,2757.000 ,青木　英太,,28,男,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.997 
2019,目黒,当,2753.000 ,田添　麻友,,36,女,都民ファーストの会,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.993 
2019,目黒,当,2472.000 ,石川　恭子,,64,女,共産,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.687 
2019,目黒,当,2398.000 ,河野　陽子,,56,女,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.607 
2019,目黒,当,2294.690 ,佐藤　昇,,54,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.494 
2019,目黒,当,2227.000 ,梅田　雅美,,54,女,立憲,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.421 
2019,目黒,当,2165.000 ,宗田　次郎,,58,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.353 
2019,目黒,当,2151.000 ,西崎　翔,,35,男,立憲,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.338 
2019,目黒,当,2134.000 ,川原　伸昭,,47,男,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.320 
2019,目黒,当,2122.000 ,西村　千帆,,45,女,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.307 
2019,目黒,当,2120.000 ,鴨志田　リエ,,60,女,無所属,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.305 
2019,目黒,当,2060.000 ,小野瀬　康裕,,47,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.239 
2019,目黒,当,2051.000 ,宮沢　宏行,,54,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.229 
2019,目黒,当,2048.000 ,松田　哲也,,54,男,維新,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.226 
2019,目黒,当,2035.000 ,改田　和弘,,25,男,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.212 
2019,目黒,当,1978.885 ,川端　慎二,,42,男,NHKから国民を守る党,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.151 
2019,目黒,当,1978.000 ,金井　洋,,46,男,立憲,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.150 
2019,目黒,当,1973.000 ,飯島　和代,,63,女,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.145 
2019,目黒,当,1925.000 ,吉野　正人,,52,男,無所属,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.093 
2019,目黒,当,1878.000 ,小林　佳奈子,,42,女,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",2.041 
2019,目黒,当,1814.000 ,松嶋　祐一郎,,37,男,共産,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.972 
2019,目黒,当,1807.000 ,芋川　祐樹,,36,男,共産,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.964 
2019,目黒,当,1806.000 ,武藤　正浩,,58,男,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.963 
2019,目黒,当,1788.000 ,関　賢一,,54,男,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.944 
2019,目黒,当,1777.309 ,佐藤　豊,,56,男,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.932 
2019,目黒,当,1748.000 ,山宮　清孝,,48,男,公明,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.900 
2019,目黒,当,1737.220 ,橋本　祥平,,29,男,立憲,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.888 
2019,目黒,当,1723.000 ,磯野　弘三,,52,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.873 
2019,目黒,当,1695.000 ,岩崎　史博,,54,男,共産,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.843 
2019,目黒,当,1657.000 ,岸　大介,,45,男,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.801 
2019,目黒,当,1597.154 ,田島　憲二,,64,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.736 
2019,目黒,当,1588.000 ,鈴木　理志,,55,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.726 
2019,目黒,当,1535.000 ,斉藤　優子,,50,女,共産,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.669 
2019,目黒,当,1520.000 ,白川　愛,,44,女,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.652 
2019,目黒,落,1499.779 ,橋本　欣一,,53,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.630 
2019,目黒,落,1487.000 ,竹村　雄尉,,35,男,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.616 
2019,目黒,落,1457.000 ,今井　礼子,,71,女,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.584 
2019,目黒,落,1403.000 ,飯田　倫子,,72,女,自民,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.525 
2019,目黒,落,1377.000 ,渡辺　夏子,,37,女,目黒・生活者ネットワーク,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.497 
2019,目黒,落,1240.000 ,小林　学,,49,男,無所属の会,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.348 
2019,目黒,落,1232.000 ,清水　昌樹,,58,男,自民,元,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.339 
2019,目黒,落,1170.959 ,田嶋　慎治,,49,男,都民ファーストの会,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.273 
2019,目黒,落,984.000 ,小沢　藍,,37,女,無所属,現,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.070 
2019,目黒,落,971.000 ,柿原　健作,,48,男,都民ファーストの会,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",1.056 
2019,目黒,落,572.000 ,戸沢　二郎,,72,男,社民,元,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",0.622 
2019,目黒,落,546.000 ,梅原　辰郎,,71,男,無所属,元,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",0.594 
2019,目黒,落,454.000 ,木村　寛紀,,41,男,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",0.494 
2019,目黒,落,238.000 ,渡辺　雅仁,,60,男,無所属,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",0.259 
2019,目黒,落,172.000 ,小浦　東世,,59,男,幸福実現党,新,,2019/4/21,2019/4/14,36,51,"228,386 ",40.280 ,"91,993.881 ",0.187 
