日付,人数,都道府県名,カテゴリ
2020-07-09,0.0,宮崎県,新規陽性者数
2020-07-10,0.0,宮崎県,新規陽性者数
2020-07-11,0.0,宮崎県,新規陽性者数
2020-07-12,2.0,宮崎県,新規陽性者数
2020-07-13,0.0,宮崎県,新規陽性者数
2020-07-14,0.0,宮崎県,新規陽性者数
2020-07-15,0.0,宮崎県,新規陽性者数
2020-07-16,0.0,宮崎県,新規陽性者数
2020-07-17,0.0,宮崎県,新規陽性者数
2020-07-18,0.0,宮崎県,新規陽性者数
2020-07-19,0.0,宮崎県,新規陽性者数
2020-07-20,0.0,宮崎県,新規陽性者数
2020-07-21,0.0,宮崎県,新規陽性者数
2020-07-22,3.0,宮崎県,新規陽性者数
2020-07-23,4.0,宮崎県,新規陽性者数
2020-07-24,3.0,宮崎県,新規陽性者数
2020-07-25,25.0,宮崎県,新規陽性者数
2020-07-26,8.0,宮崎県,新規陽性者数
2020-07-27,11.0,宮崎県,新規陽性者数
2020-07-28,20.0,宮崎県,新規陽性者数
2020-07-29,12.0,宮崎県,新規陽性者数
2020-07-30,15.0,宮崎県,新規陽性者数
2020-07-31,20.0,宮崎県,新規陽性者数
2020-08-01,16.0,宮崎県,新規陽性者数
2020-08-02,30.0,宮崎県,新規陽性者数
2020-08-03,8.0,宮崎県,新規陽性者数
2020-08-04,12.0,宮崎県,新規陽性者数
2020-08-05,8.0,宮崎県,新規陽性者数
2020-08-06,13.0,宮崎県,新規陽性者数
2020-08-07,7.0,宮崎県,新規陽性者数
2020-08-08,13.0,宮崎県,新規陽性者数
2020-08-09,6.0,宮崎県,新規陽性者数
2020-08-10,8.0,宮崎県,新規陽性者数
2020-08-11,2.0,宮崎県,新規陽性者数
2020-08-12,5.0,宮崎県,新規陽性者数
2020-08-13,5.0,宮崎県,新規陽性者数
2020-08-14,3.0,宮崎県,新規陽性者数
2020-08-15,5.0,宮崎県,新規陽性者数
2020-08-16,6.0,宮崎県,新規陽性者数
2020-08-17,6.0,宮崎県,新規陽性者数
2020-08-18,5.0,宮崎県,新規陽性者数
2020-08-19,19.0,宮崎県,新規陽性者数
2020-08-20,6.0,宮崎県,新規陽性者数
2020-08-21,6.0,宮崎県,新規陽性者数
2020-08-22,8.0,宮崎県,新規陽性者数
2020-08-23,4.0,宮崎県,新規陽性者数
2020-08-24,4.0,宮崎県,新規陽性者数
2020-08-25,5.0,宮崎県,新規陽性者数
2020-08-26,0.0,宮崎県,新規陽性者数
2020-08-27,1.0,宮崎県,新規陽性者数
2020-08-28,2.0,宮崎県,新規陽性者数
2020-08-29,2.0,宮崎県,新規陽性者数
2020-08-30,1.0,宮崎県,新規陽性者数
2020-08-31,1.0,宮崎県,新規陽性者数
2020-09-01,1.0,宮崎県,新規陽性者数
2020-09-02,0.0,宮崎県,新規陽性者数
2020-09-03,0.0,宮崎県,新規陽性者数
2020-09-04,0.0,宮崎県,新規陽性者数
2020-09-05,1.0,宮崎県,新規陽性者数
2020-09-06,0.0,宮崎県,新規陽性者数
2020-09-07,0.0,宮崎県,新規陽性者数
2020-09-08,0.0,宮崎県,新規陽性者数
2020-09-09,0.0,宮崎県,新規陽性者数
2020-09-10,0.0,宮崎県,新規陽性者数
2020-09-11,1.0,宮崎県,新規陽性者数
2020-09-12,2.0,宮崎県,新規陽性者数
2020-09-13,0.0,宮崎県,新規陽性者数
2020-09-14,1.0,宮崎県,新規陽性者数
2020-09-15,1.0,宮崎県,新規陽性者数
2020-09-16,0.0,宮崎県,新規陽性者数
2020-09-17,0.0,宮崎県,新規陽性者数
2020-09-18,0.0,宮崎県,新規陽性者数
2020-09-19,0.0,宮崎県,新規陽性者数
2020-09-20,0.0,宮崎県,新規陽性者数
2020-09-21,0.0,宮崎県,新規陽性者数
2020-09-22,0.0,宮崎県,新規陽性者数
2020-09-23,0.0,宮崎県,新規陽性者数
2020-09-24,0.0,宮崎県,新規陽性者数
2020-09-25,0.0,宮崎県,新規陽性者数
2020-09-26,0.0,宮崎県,新規陽性者数
2020-09-27,0.0,宮崎県,新規陽性者数
2020-09-28,0.0,宮崎県,新規陽性者数
2020-09-29,0.0,宮崎県,新規陽性者数
2020-09-30,0.0,宮崎県,新規陽性者数
2020-10-01,0.0,宮崎県,新規陽性者数
2020-10-02,0.0,宮崎県,新規陽性者数
2020-10-03,0.0,宮崎県,新規陽性者数
2020-10-04,0.0,宮崎県,新規陽性者数
2020-10-05,0.0,宮崎県,新規陽性者数
2020-10-06,0.0,宮崎県,新規陽性者数
2020-10-07,0.0,宮崎県,新規陽性者数
2020-10-08,0.0,宮崎県,新規陽性者数
2020-10-09,0.0,宮崎県,新規陽性者数
2020-10-10,0.0,宮崎県,新規陽性者数
2020-10-11,0.0,宮崎県,新規陽性者数
2020-10-12,0.0,宮崎県,新規陽性者数
2020-10-13,0.0,宮崎県,新規陽性者数
2020-10-14,1.0,宮崎県,新規陽性者数
2020-10-15,0.0,宮崎県,新規陽性者数
2020-10-16,0.0,宮崎県,新規陽性者数
2020-10-17,0.0,宮崎県,新規陽性者数
2020-10-18,0.0,宮崎県,新規陽性者数
2020-10-19,0.0,宮崎県,新規陽性者数
2020-10-20,0.0,宮崎県,新規陽性者数
2020-10-21,0.0,宮崎県,新規陽性者数
2020-10-22,0.0,宮崎県,新規陽性者数
2020-10-23,0.0,宮崎県,新規陽性者数
2020-10-24,1.0,宮崎県,新規陽性者数
2020-10-25,0.0,宮崎県,新規陽性者数
2020-10-26,0.0,宮崎県,新規陽性者数
2020-10-27,0.0,宮崎県,新規陽性者数
2020-10-28,0.0,宮崎県,新規陽性者数
2020-10-29,0.0,宮崎県,新規陽性者数
2020-10-30,0.0,宮崎県,新規陽性者数
2020-10-31,0.0,宮崎県,新規陽性者数
2020-11-01,0.0,宮崎県,新規陽性者数
2020-11-02,0.0,宮崎県,新規陽性者数
2020-11-03,2.0,宮崎県,新規陽性者数
2020-11-04,2.0,宮崎県,新規陽性者数
2020-11-05,1.0,宮崎県,新規陽性者数
2020-11-06,0.0,宮崎県,新規陽性者数
2020-11-07,0.0,宮崎県,新規陽性者数
2020-11-08,1.0,宮崎県,新規陽性者数
2020-11-09,0.0,宮崎県,新規陽性者数
2020-11-10,0.0,宮崎県,新規陽性者数
2020-11-11,0.0,宮崎県,新規陽性者数
2020-11-12,0.0,宮崎県,新規陽性者数
2020-11-13,0.0,宮崎県,新規陽性者数
2020-11-14,0.0,宮崎県,新規陽性者数
2020-11-15,0.0,宮崎県,新規陽性者数
2020-11-16,1.0,宮崎県,新規陽性者数
2020-11-17,1.0,宮崎県,新規陽性者数
2020-11-18,10.0,宮崎県,新規陽性者数
2020-11-19,3.0,宮崎県,新規陽性者数
2020-11-20,11.0,宮崎県,新規陽性者数
2020-11-21,14.0,宮崎県,新規陽性者数
2020-11-22,14.0,宮崎県,新規陽性者数
2020-11-23,5.0,宮崎県,新規陽性者数
2020-11-24,6.0,宮崎県,新規陽性者数
2020-11-25,10.0,宮崎県,新規陽性者数
2020-11-26,9.0,宮崎県,新規陽性者数
2020-11-27,19.0,宮崎県,新規陽性者数
2020-11-28,7.0,宮崎県,新規陽性者数
2020-11-29,7.0,宮崎県,新規陽性者数
2020-11-30,12.0,宮崎県,新規陽性者数
2020-12-01,10.0,宮崎県,新規陽性者数
2020-12-02,8.0,宮崎県,新規陽性者数
2020-12-03,7.0,宮崎県,新規陽性者数
2020-12-04,9.0,宮崎県,新規陽性者数
2020-12-05,8.0,宮崎県,新規陽性者数
2020-12-06,12.0,宮崎県,新規陽性者数
2020-12-07,9.0,宮崎県,新規陽性者数
2020-12-08,3.0,宮崎県,新規陽性者数
2020-12-09,5.0,宮崎県,新規陽性者数
2020-12-10,5.0,宮崎県,新規陽性者数
2020-12-11,5.0,宮崎県,新規陽性者数
2020-12-12,7.0,宮崎県,新規陽性者数
2020-12-13,15.0,宮崎県,新規陽性者数
2020-12-14,6.0,宮崎県,新規陽性者数
2020-12-15,7.0,宮崎県,新規陽性者数
2020-12-16,6.0,宮崎県,新規陽性者数
2020-12-17,10.0,宮崎県,新規陽性者数
2020-12-18,12.0,宮崎県,新規陽性者数
2020-12-19,11.0,宮崎県,新規陽性者数
2020-12-20,8.0,宮崎県,新規陽性者数
2020-12-21,3.0,宮崎県,新規陽性者数
2020-12-22,3.0,宮崎県,新規陽性者数
2020-12-23,7.0,宮崎県,新規陽性者数
2020-12-24,7.0,宮崎県,新規陽性者数
2020-12-25,10.0,宮崎県,新規陽性者数
2020-12-26,11.0,宮崎県,新規陽性者数
2020-12-27,4.0,宮崎県,新規陽性者数
2020-12-28,13.0,宮崎県,新規陽性者数
2020-12-29,4.0,宮崎県,新規陽性者数
2020-12-30,12.0,宮崎県,新規陽性者数
2020-12-31,18.0,宮崎県,新規陽性者数
2021-01-01,26.0,宮崎県,新規陽性者数
2021-01-02,30.0,宮崎県,新規陽性者数
2021-01-03,30.0,宮崎県,新規陽性者数
2021-01-04,32.0,宮崎県,新規陽性者数
2021-01-05,38.0,宮崎県,新規陽性者数
2021-01-06,80.0,宮崎県,新規陽性者数
2021-01-07,105.0,宮崎県,新規陽性者数
2021-01-08,72.0,宮崎県,新規陽性者数
2021-01-09,76.0,宮崎県,新規陽性者数
2021-01-10,49.0,宮崎県,新規陽性者数
2021-01-11,29.0,宮崎県,新規陽性者数
2021-01-12,13.0,宮崎県,新規陽性者数
2021-01-13,41.0,宮崎県,新規陽性者数
2021-01-14,48.0,宮崎県,新規陽性者数
2021-01-15,46.0,宮崎県,新規陽性者数
2021-01-16,28.0,宮崎県,新規陽性者数
2021-01-17,38.0,宮崎県,新規陽性者数
2021-01-18,29.0,宮崎県,新規陽性者数
2021-01-19,29.0,宮崎県,新規陽性者数
2021-01-20,51.0,宮崎県,新規陽性者数
2021-01-21,28.0,宮崎県,新規陽性者数
2021-01-22,18.0,宮崎県,新規陽性者数
2021-01-23,22.0,宮崎県,新規陽性者数
2021-01-24,12.0,宮崎県,新規陽性者数
2021-01-25,4.0,宮崎県,新規陽性者数
2021-01-26,25.0,宮崎県,新規陽性者数
2021-01-27,17.0,宮崎県,新規陽性者数
2021-01-28,17.0,宮崎県,新規陽性者数
2021-01-29,14.0,宮崎県,新規陽性者数
2021-01-30,5.0,宮崎県,新規陽性者数
2021-01-31,11.0,宮崎県,新規陽性者数
2021-02-01,12.0,宮崎県,新規陽性者数
2021-02-02,17.0,宮崎県,新規陽性者数
2021-02-03,13.0,宮崎県,新規陽性者数
2021-02-04,7.0,宮崎県,新規陽性者数
2021-02-05,6.0,宮崎県,新規陽性者数
2021-02-06,2.0,宮崎県,新規陽性者数
2021-02-07,2.0,宮崎県,新規陽性者数
2021-02-08,0.0,宮崎県,新規陽性者数
2021-02-09,8.0,宮崎県,新規陽性者数
2021-02-10,15.0,宮崎県,新規陽性者数
2021-02-11,5.0,宮崎県,新規陽性者数
2021-02-12,0.0,宮崎県,新規陽性者数
2021-02-13,13.0,宮崎県,新規陽性者数
2021-02-14,8.0,宮崎県,新規陽性者数
2021-02-15,3.0,宮崎県,新規陽性者数
2021-02-16,2.0,宮崎県,新規陽性者数
2021-02-17,1.0,宮崎県,新規陽性者数
2021-02-18,2.0,宮崎県,新規陽性者数
2021-02-19,3.0,宮崎県,新規陽性者数
2021-02-20,2.0,宮崎県,新規陽性者数
2021-02-21,1.0,宮崎県,新規陽性者数
2021-02-22,0.0,宮崎県,新規陽性者数
2021-02-23,1.0,宮崎県,新規陽性者数
2021-02-24,2.0,宮崎県,新規陽性者数
2021-02-25,2.0,宮崎県,新規陽性者数
2021-02-26,0.0,宮崎県,新規陽性者数
2021-02-27,0.0,宮崎県,新規陽性者数
2021-02-28,0.0,宮崎県,新規陽性者数
2021-03-01,0.0,宮崎県,新規陽性者数
2021-03-02,2.0,宮崎県,新規陽性者数
2021-03-03,0.0,宮崎県,新規陽性者数
2021-03-04,0.0,宮崎県,新規陽性者数
2021-03-05,0.0,宮崎県,新規陽性者数
2021-03-06,0.0,宮崎県,新規陽性者数
2021-03-07,0.0,宮崎県,新規陽性者数
2021-03-08,0.0,宮崎県,新規陽性者数
2021-03-09,0.0,宮崎県,新規陽性者数
2021-03-10,0.0,宮崎県,新規陽性者数
2021-03-11,0.0,宮崎県,新規陽性者数
2021-03-12,0.0,宮崎県,新規陽性者数
2021-03-13,0.0,宮崎県,新規陽性者数
2021-03-14,0.0,宮崎県,新規陽性者数
2021-03-15,0.0,宮崎県,新規陽性者数
2021-03-16,0.0,宮崎県,新規陽性者数
2021-03-17,0.0,宮崎県,新規陽性者数
2021-03-18,0.0,宮崎県,新規陽性者数
2021-03-19,0.0,宮崎県,新規陽性者数
2021-03-20,0.0,宮崎県,新規陽性者数
2021-03-21,0.0,宮崎県,新規陽性者数
2021-03-22,0.0,宮崎県,新規陽性者数
2021-03-23,0.0,宮崎県,新規陽性者数
2021-03-24,0.0,宮崎県,新規陽性者数
2021-03-25,0.0,宮崎県,新規陽性者数
2021-03-26,0.0,宮崎県,新規陽性者数
2021-03-27,0.0,宮崎県,新規陽性者数
2021-03-28,1.0,宮崎県,新規陽性者数
2021-03-29,0.0,宮崎県,新規陽性者数
2021-03-30,7.0,宮崎県,新規陽性者数
2021-03-31,5.0,宮崎県,新規陽性者数
2021-04-01,0.0,宮崎県,新規陽性者数
2021-04-02,1.0,宮崎県,新規陽性者数
2021-04-03,0.0,宮崎県,新規陽性者数
2021-04-04,1.0,宮崎県,新規陽性者数
2021-04-05,1.0,宮崎県,新規陽性者数
2021-04-06,0.0,宮崎県,新規陽性者数
2021-04-07,0.0,宮崎県,新規陽性者数
2021-04-08,2.0,宮崎県,新規陽性者数
2021-04-09,5.0,宮崎県,新規陽性者数
2021-04-10,26.0,宮崎県,新規陽性者数
2021-04-11,8.0,宮崎県,新規陽性者数
2021-04-12,10.0,宮崎県,新規陽性者数
2021-04-13,5.0,宮崎県,新規陽性者数
2021-04-14,9.0,宮崎県,新規陽性者数
2021-04-15,4.0,宮崎県,新規陽性者数
2021-04-16,5.0,宮崎県,新規陽性者数
2021-04-17,4.0,宮崎県,新規陽性者数
2021-04-18,5.0,宮崎県,新規陽性者数
2021-04-19,1.0,宮崎県,新規陽性者数
2021-04-20,3.0,宮崎県,新規陽性者数
2021-04-21,12.0,宮崎県,新規陽性者数
2021-04-22,12.0,宮崎県,新規陽性者数
2021-04-23,9.0,宮崎県,新規陽性者数
2021-04-24,35.0,宮崎県,新規陽性者数
2021-04-25,16.0,宮崎県,新規陽性者数
2021-04-26,5.0,宮崎県,新規陽性者数
2021-04-27,10.0,宮崎県,新規陽性者数
2021-04-28,21.0,宮崎県,新規陽性者数
2021-04-29,21.0,宮崎県,新規陽性者数
2021-04-30,15.0,宮崎県,新規陽性者数
2021-05-01,34.0,宮崎県,新規陽性者数
2021-05-02,29.0,宮崎県,新規陽性者数
2021-05-03,28.0,宮崎県,新規陽性者数
2021-05-04,25.0,宮崎県,新規陽性者数
2021-05-05,50.0,宮崎県,新規陽性者数
2021-05-06,26.0,宮崎県,新規陽性者数
2021-05-07,57.0,宮崎県,新規陽性者数
2021-05-08,62.0,宮崎県,新規陽性者数
2021-05-09,36.0,宮崎県,新規陽性者数
2021-05-10,43.0,宮崎県,新規陽性者数
2021-05-11,53.0,宮崎県,新規陽性者数
2021-05-12,40.0,宮崎県,新規陽性者数
2021-05-13,37.0,宮崎県,新規陽性者数
2021-05-14,30.0,宮崎県,新規陽性者数
2021-05-15,28.0,宮崎県,新規陽性者数
2021-05-16,20.0,宮崎県,新規陽性者数
2021-05-17,28.0,宮崎県,新規陽性者数
2021-05-18,27.0,宮崎県,新規陽性者数
2021-05-19,20.0,宮崎県,新規陽性者数
2021-05-20,37.0,宮崎県,新規陽性者数
2021-05-21,15.0,宮崎県,新規陽性者数
2021-05-22,20.0,宮崎県,新規陽性者数
2021-05-23,11.0,宮崎県,新規陽性者数
2021-05-24,5.0,宮崎県,新規陽性者数
2021-05-25,17.0,宮崎県,新規陽性者数
2021-05-26,10.0,宮崎県,新規陽性者数
2021-05-27,6.0,宮崎県,新規陽性者数
2021-05-28,11.0,宮崎県,新規陽性者数
2021-05-29,7.0,宮崎県,新規陽性者数
2021-05-30,1.0,宮崎県,新規陽性者数
2021-05-31,4.0,宮崎県,新規陽性者数
2021-06-01,2.0,宮崎県,新規陽性者数
2021-06-02,3.0,宮崎県,新規陽性者数
2021-06-03,5.0,宮崎県,新規陽性者数
2021-06-04,4.0,宮崎県,新規陽性者数
2021-06-05,0.0,宮崎県,新規陽性者数
2021-06-06,0.0,宮崎県,新規陽性者数
2021-06-07,0.0,宮崎県,新規陽性者数
2021-06-08,2.0,宮崎県,新規陽性者数
2021-06-09,1.0,宮崎県,新規陽性者数
2021-06-10,2.0,宮崎県,新規陽性者数
2021-06-11,5.0,宮崎県,新規陽性者数
2021-06-12,3.0,宮崎県,新規陽性者数
2021-06-13,1.0,宮崎県,新規陽性者数
2021-06-14,0.0,宮崎県,新規陽性者数
2021-06-15,0.0,宮崎県,新規陽性者数
2021-06-16,0.0,宮崎県,新規陽性者数
2021-06-17,2.0,宮崎県,新規陽性者数
2021-06-18,5.0,宮崎県,新規陽性者数
2021-06-19,1.0,宮崎県,新規陽性者数
2021-06-20,0.0,宮崎県,新規陽性者数
2021-06-21,0.0,宮崎県,新規陽性者数
2021-06-22,1.0,宮崎県,新規陽性者数
2021-06-23,1.0,宮崎県,新規陽性者数
2021-06-24,2.0,宮崎県,新規陽性者数
2021-06-25,4.0,宮崎県,新規陽性者数
2021-06-26,4.0,宮崎県,新規陽性者数
2021-06-27,0.0,宮崎県,新規陽性者数
2021-06-28,1.0,宮崎県,新規陽性者数
2021-06-29,7.0,宮崎県,新規陽性者数
2021-06-30,2.0,宮崎県,新規陽性者数
2021-07-01,4.0,宮崎県,新規陽性者数
2021-07-02,5.0,宮崎県,新規陽性者数
2021-07-03,2.0,宮崎県,新規陽性者数
2021-07-04,0.0,宮崎県,新規陽性者数
2021-07-05,0.0,宮崎県,新規陽性者数
2021-07-06,1.0,宮崎県,新規陽性者数
2021-07-07,2.0,宮崎県,新規陽性者数
2021-07-08,3.0,宮崎県,新規陽性者数
2021-07-09,0.0,宮崎県,新規陽性者数
2021-07-10,1.0,宮崎県,新規陽性者数
2021-07-11,2.0,宮崎県,新規陽性者数
2021-07-12,1.0,宮崎県,新規陽性者数
2021-07-13,3.0,宮崎県,新規陽性者数
2021-07-14,3.0,宮崎県,新規陽性者数
2021-07-15,1.0,宮崎県,新規陽性者数
2021-07-16,0.0,宮崎県,新規陽性者数
2021-07-17,3.0,宮崎県,新規陽性者数
2021-07-18,5.0,宮崎県,新規陽性者数
2021-07-19,1.0,宮崎県,新規陽性者数
2021-07-20,5.0,宮崎県,新規陽性者数
2021-07-21,7.0,宮崎県,新規陽性者数
2021-07-22,5.0,宮崎県,新規陽性者数
2021-07-23,9.0,宮崎県,新規陽性者数
2021-07-24,9.0,宮崎県,新規陽性者数
2021-07-25,3.0,宮崎県,新規陽性者数
2021-07-26,2.0,宮崎県,新規陽性者数
2021-07-27,13.0,宮崎県,新規陽性者数
2021-07-28,10.0,宮崎県,新規陽性者数
2021-07-29,16.0,宮崎県,新規陽性者数
2021-07-30,15.0,宮崎県,新規陽性者数
2021-07-31,14.0,宮崎県,新規陽性者数
2021-08-01,10.0,宮崎県,新規陽性者数
2021-08-02,22.0,宮崎県,新規陽性者数
2021-08-03,33.0,宮崎県,新規陽性者数
2021-08-04,29.0,宮崎県,新規陽性者数
2021-08-05,36.0,宮崎県,新規陽性者数
2021-08-06,33.0,宮崎県,新規陽性者数
2021-08-07,40.0,宮崎県,新規陽性者数
2021-08-08,43.0,宮崎県,新規陽性者数
2021-08-09,32.0,宮崎県,新規陽性者数
2021-08-10,23.0,宮崎県,新規陽性者数
2021-08-11,44.0,宮崎県,新規陽性者数
2021-08-12,61.0,宮崎県,新規陽性者数
2021-08-13,63.0,宮崎県,新規陽性者数
2021-08-14,46.0,宮崎県,新規陽性者数
2021-08-15,28.0,宮崎県,新規陽性者数
2021-08-16,41.0,宮崎県,新規陽性者数
2021-08-17,111.0,宮崎県,新規陽性者数
2021-08-18,125.0,宮崎県,新規陽性者数
2021-08-19,121.0,宮崎県,新規陽性者数
2021-08-20,106.0,宮崎県,新規陽性者数
2021-08-21,158.0,宮崎県,新規陽性者数
2021-08-22,116.0,宮崎県,新規陽性者数
2021-08-23,75.0,宮崎県,新規陽性者数
2021-08-24,136.0,宮崎県,新規陽性者数
2021-08-25,114.0,宮崎県,新規陽性者数
